accident_id,duration_minutes,vehicles_involved,full_datetime,year,month,hour,day_of_week,is_night,is_weekend,city,road_type,severity,weather
ACC-013546,54.1,2,2024-03-17 17:00:00,2024,3,17,Sunday,0,1,Hanoi,Residential,Severe,Clear
ACC-000101,11.7,2,2023-03-03 18:00:00,2023,3,18,Friday,0,0,Hanoi,Bridge,Minor,Rain
ACC-019571,19.1,2,2023-03-03 18:00:00,2023,3,18,Friday,0,0,Hanoi,Bridge,Minor,Rain
ACC-000102,12.0,3,2023-08-03 01:00:00,2023,8,1,Thursday,1,0,Ho Chi Minh City,Urban Street,Minor,Rain
ACC-002363,43.7,4,2023-08-03 01:00:00,2023,8,1,Thursday,1,0,Ho Chi Minh City,Highway,Moderate,Clear
ACC-011658,41.5,3,2023-08-03 01:00:00,2023,8,1,Thursday,1,0,Hanoi,Intersection,Moderate,Rain
ACC-000103,24.1,3,2024-01-19 22:00:00,2024,1,22,Friday,1,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-011842,16.6,3,2024-01-19 22:00:00,2024,1,22,Friday,1,0,Ho Chi Minh City,Highway,Minor,Rain
ACC-000104,171.1,3,2025-11-22 00:00:00,2025,11,0,Saturday,1,1,Ho Chi Minh City,Highway,Fatal,Clear
ACC-000105,36.3,2,2024-05-22 07:00:00,2024,5,7,Wednesday,0,0,Hai Phong,Urban Street,Moderate,Clear
ACC-009938,34.0,3,2024-05-22 07:00:00,2024,5,7,Wednesday,0,0,Hanoi,Residential,Moderate,Clear
ACC-000106,21.6,2,2025-09-13 02:00:00,2025,9,2,Saturday,1,1,Ho Chi Minh City,Highway,Minor,Clear
ACC-000107,49.9,4,2024-06-07 22:00:00,2024,6,22,Friday,1,0,Ho Chi Minh City,Highway,Moderate,Fog
ACC-000108,104.8,3,2025-09-12 19:00:00,2025,9,19,Friday,0,0,Hanoi,Residential,Fatal,Rain
ACC-000585,49.6,4,2025-09-12 19:00:00,2025,9,19,Friday,0,0,Ho Chi Minh City,Bridge,Moderate,Rain
ACC-003490,133.1,3,2025-09-12 19:00:00,2025,9,19,Friday,0,0,Hanoi,Urban Street,Severe,Clear
ACC-014109,19.5,1,2025-09-12 19:00:00,2025,9,19,Friday,0,0,Hanoi,Residential,Minor,Rain
ACC-000109,191.8,1,2025-03-26 21:00:00,2025,3,21,Wednesday,0,0,Nha Trang,Bridge,Fatal,Clear
ACC-000110,19.5,4,2023-02-01 18:00:00,2023,2,18,Wednesday,0,0,Hanoi,Intersection,Minor,Rain
ACC-005767,17.1,1,2023-02-01 18:00:00,2023,2,18,Wednesday,0,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-000111,23.7,2,2023-04-24 22:00:00,2023,4,22,Monday,1,0,Hanoi,Highway,Minor,Clear
ACC-000112,13.0,1,2023-07-05 00:00:00,2023,7,0,Wednesday,1,0,Hai Phong,Intersection,Minor,Clear
ACC-000113,7.5,3,2025-10-21 20:00:00,2025,10,20,Tuesday,0,0,Da Nang,Bridge,Minor,Clear
ACC-017565,7.4,3,2025-10-21 20:00:00,2025,10,20,Tuesday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-000114,56.5,1,2023-09-02 10:00:00,2023,9,10,Saturday,0,1,Ho Chi Minh City,Intersection,Moderate,Clear
ACC-023482,109.7,3,2023-09-02 10:00:00,2023,9,10,Saturday,0,1,Da Nang,Bridge,Severe,Clear
ACC-000115,43.7,3,2024-02-11 18:00:00,2024,2,18,Sunday,0,1,Ho Chi Minh City,Bridge,Moderate,Clear
ACC-010134,125.9,4,2024-02-11 18:00:00,2024,2,18,Sunday,0,1,Da Nang,Urban Street,Severe,Clear
ACC-020578,44.0,3,2024-02-11 18:00:00,2024,2,18,Sunday,0,1,Ho Chi Minh City,Urban Street,Moderate,Rain
ACC-000116,50.2,3,2025-01-14 20:00:00,2025,1,20,Tuesday,0,0,Ho Chi Minh City,Residential,Moderate,Clear
ACC-008467,26.8,2,2025-01-14 20:00:00,2025,1,20,Tuesday,0,0,Da Nang,Bridge,Minor,Clear
ACC-009164,17.4,2,2025-01-14 20:00:00,2025,1,20,Tuesday,0,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-000117,11.3,4,2024-01-12 22:00:00,2024,1,22,Friday,1,0,Ho Chi Minh City,Intersection,Minor,Rain
ACC-003906,21.4,3,2024-01-12 22:00:00,2024,1,22,Friday,1,0,Hanoi,Intersection,Minor,Rain
ACC-000118,24.5,4,2024-06-08 19:00:00,2024,6,19,Saturday,0,1,Nha Trang,Urban Street,Minor,Clear
ACC-013226,15.2,4,2024-06-08 19:00:00,2024,6,19,Saturday,0,1,Ho Chi Minh City,Bridge,Minor,Clear
ACC-000119,17.2,3,2023-12-24 05:00:00,2023,12,5,Sunday,1,1,Hai Phong,Urban Street,Minor,Rain
ACC-003424,39.9,2,2023-12-24 05:00:00,2023,12,5,Sunday,1,1,Hai Phong,Residential,Moderate,Rain
ACC-000120,58.7,3,2023-08-19 04:00:00,2023,8,4,Saturday,1,1,Ho Chi Minh City,Bridge,Moderate,Clear
ACC-003530,13.3,2,2023-08-19 04:00:00,2023,8,4,Saturday,1,1,Da Nang,Residential,Minor,Clear
ACC-000121,25.6,1,2024-10-08 01:00:00,2024,10,1,Tuesday,1,0,Hanoi,Urban Street,Minor,Clear
ACC-000122,27.7,1,2025-10-11 04:00:00,2025,10,4,Saturday,1,1,Can Tho,Intersection,Minor,Rain
ACC-000123,148.2,2,2023-09-03 17:00:00,2023,9,17,Sunday,0,1,Hai Phong,Intersection,Severe,Rain
ACC-004415,12.5,4,2023-09-03 17:00:00,2023,9,17,Sunday,0,1,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-000124,17.6,2,2024-10-27 00:00:00,2024,10,0,Sunday,1,1,Can Tho,Residential,Minor,Rain
ACC-016258,94.9,4,2024-10-27 00:00:00,2024,10,0,Sunday,1,1,Ho Chi Minh City,Bridge,Severe,Rain
ACC-000125,22.5,2,2025-07-23 17:00:00,2025,7,17,Wednesday,0,0,Hanoi,Intersection,Minor,Storm
ACC-006990,18.1,3,2025-07-23 17:00:00,2025,7,17,Wednesday,0,0,Nha Trang,Bridge,Minor,Fog
ACC-018873,20.8,2,2025-07-23 17:00:00,2025,7,17,Wednesday,0,0,Hai Phong,Bridge,Minor,Storm
ACC-000126,12.9,2,2025-12-05 17:00:00,2025,12,17,Friday,0,0,Da Nang,Intersection,Minor,Clear
ACC-011376,99.9,3,2025-12-05 17:00:00,2025,12,17,Friday,0,0,Hanoi,Bridge,Severe,Clear
ACC-015884,38.2,1,2025-12-05 17:00:00,2025,12,17,Friday,0,0,Hanoi,Bridge,Moderate,Clear
ACC-000127,14.0,4,2023-05-14 16:00:00,2023,5,16,Sunday,0,1,Da Nang,Residential,Minor,Clear
ACC-000128,5.0,1,2024-01-25 03:00:00,2024,1,3,Thursday,1,0,Hanoi,Urban Street,Minor,Clear
ACC-005391,25.2,1,2024-01-25 03:00:00,2024,1,3,Thursday,1,0,Ho Chi Minh City,Residential,Minor,Rain
ACC-000129,18.1,4,2025-04-04 20:00:00,2025,4,20,Friday,0,0,Hanoi,Intersection,Minor,Clear
ACC-001051,78.6,2,2025-04-04 20:00:00,2025,4,20,Friday,0,0,Nha Trang,Residential,Severe,Clear
ACC-001955,91.4,1,2025-04-04 20:00:00,2025,4,20,Friday,0,0,Ho Chi Minh City,Intersection,Severe,Rain
ACC-005641,61.7,1,2025-04-04 20:00:00,2025,4,20,Friday,0,0,Ho Chi Minh City,Urban Street,Moderate,Clear
ACC-000130,21.6,2,2024-07-22 22:00:00,2024,7,22,Monday,1,0,Hanoi,Intersection,Minor,Clear
ACC-023359,41.1,4,2024-07-22 22:00:00,2024,7,22,Monday,1,0,Da Nang,Highway,Severe,Clear
ACC-000131,65.7,1,2024-03-23 03:00:00,2024,3,3,Saturday,1,1,Hai Phong,Residential,Moderate,Clear
ACC-000132,21.2,4,2025-10-07 16:00:00,2025,10,16,Tuesday,0,0,Hai Phong,Residential,Minor,Clear
ACC-000133,15.9,4,2024-09-01 17:00:00,2024,9,17,Sunday,0,1,Ho Chi Minh City,Highway,Minor,Clear
ACC-004220,164.5,1,2024-09-01 17:00:00,2024,9,17,Sunday,0,1,Da Nang,Intersection,Fatal,Clear
ACC-007895,115.2,4,2024-09-01 17:00:00,2024,9,17,Sunday,0,1,Nha Trang,Residential,Severe,Rain
ACC-000134,19.4,1,2025-05-24 11:00:00,2025,5,11,Saturday,0,1,Hanoi,Bridge,Minor,Fog
ACC-019577,79.7,3,2025-05-24 11:00:00,2025,5,11,Saturday,0,1,Da Nang,Intersection,Severe,Clear
ACC-000135,53.8,3,2024-01-08 09:00:00,2024,1,9,Monday,0,0,Da Nang,Bridge,Moderate,Rain
ACC-005068,24.8,4,2024-01-08 09:00:00,2024,1,9,Monday,0,0,Can Tho,Intersection,Minor,Rain
ACC-006438,42.3,3,2024-01-08 09:00:00,2024,1,9,Monday,0,0,Hanoi,Highway,Moderate,Rain
ACC-000136,96.1,2,2023-09-16 00:00:00,2023,9,0,Saturday,1,1,Hanoi,Highway,Severe,Clear
ACC-001875,12.6,1,2023-09-16 00:00:00,2023,9,0,Saturday,1,1,Hanoi,Bridge,Minor,Fog
ACC-007612,18.3,3,2023-09-16 00:00:00,2023,9,0,Saturday,1,1,Nha Trang,Residential,Minor,Clear
ACC-000137,23.3,3,2025-11-21 02:00:00,2025,11,2,Friday,1,0,Can Tho,Urban Street,Minor,Clear
ACC-001653,25.7,1,2025-11-21 02:00:00,2025,11,2,Friday,1,0,Hanoi,Highway,Minor,Fog
ACC-019993,27.7,2,2025-11-21 02:00:00,2025,11,2,Friday,1,0,Hanoi,Bridge,Minor,Rain
ACC-000138,90.2,1,2025-12-08 17:00:00,2025,12,17,Monday,0,0,Hai Phong,Bridge,Severe,Clear
ACC-000139,62.4,3,2025-12-18 14:00:00,2025,12,14,Thursday,0,0,Ho Chi Minh City,Residential,Severe,Storm
ACC-009267,20.8,2,2025-12-18 14:00:00,2025,12,14,Thursday,0,0,Nha Trang,Residential,Moderate,Rain
ACC-022216,12.3,1,2025-12-18 14:00:00,2025,12,14,Thursday,0,0,Da Nang,Intersection,Minor,Clear
ACC-000140,17.4,4,2025-04-04 02:00:00,2025,4,2,Friday,1,0,Hai Phong,Urban Street,Minor,Clear
ACC-000141,16.3,4,2023-10-13 18:00:00,2023,10,18,Friday,0,0,Da Nang,Residential,Minor,Fog
ACC-000351,48.0,3,2023-10-13 18:00:00,2023,10,18,Friday,0,0,Da Nang,Urban Street,Moderate,Clear
ACC-000382,18.2,4,2023-10-13 18:00:00,2023,10,18,Friday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-021512,20.4,4,2023-10-13 18:00:00,2023,10,18,Friday,0,0,Ho Chi Minh City,Residential,Minor,Rain
ACC-025864,5.0,3,2023-10-13 18:00:00,2023,10,18,Friday,0,0,Da Nang,Bridge,Minor,Rain
ACC-000142,22.4,2,2025-12-12 19:00:00,2025,12,19,Friday,0,0,Hanoi,Intersection,Minor,Clear
ACC-010554,22.4,4,2025-12-12 19:00:00,2025,12,19,Friday,0,0,Hanoi,Residential,Minor,Rain
ACC-017278,15.5,4,2025-12-12 19:00:00,2025,12,19,Friday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-000143,83.5,1,2025-09-18 18:00:00,2025,9,18,Thursday,0,0,Hanoi,Intersection,Severe,Clear
ACC-014125,13.5,3,2025-09-18 18:00:00,2025,9,18,Thursday,0,0,Ho Chi Minh City,Bridge,Minor,Rain
ACC-023385,27.4,4,2025-09-18 18:00:00,2025,9,18,Thursday,0,0,Ho Chi Minh City,Residential,Minor,Storm
ACC-000144,87.8,3,2023-08-22 19:00:00,2023,8,19,Tuesday,0,0,Nha Trang,Residential,Fatal,Fog
ACC-001974,21.9,3,2023-08-22 19:00:00,2023,8,19,Tuesday,0,0,Ho Chi Minh City,Urban Street,Minor,Storm
ACC-012925,36.6,2,2023-08-22 19:00:00,2023,8,19,Tuesday,0,0,Ho Chi Minh City,Urban Street,Moderate,Fog
ACC-012996,48.3,1,2023-08-22 19:00:00,2023,8,19,Tuesday,0,0,Can Tho,Residential,Moderate,Clear
ACC-025672,25.0,1,2023-08-22 19:00:00,2023,8,19,Tuesday,0,0,Hanoi,Highway,Minor,Rain
ACC-000145,18.4,1,2024-01-01 20:00:00,2024,1,20,Monday,0,0,Nha Trang,Urban Street,Minor,Clear
ACC-003787,47.6,4,2024-01-01 20:00:00,2024,1,20,Monday,0,0,Hanoi,Intersection,Moderate,Clear
ACC-006154,16.8,3,2024-01-01 20:00:00,2024,1,20,Monday,0,0,Ho Chi Minh City,Intersection,Minor,Storm
ACC-010448,32.9,1,2024-01-01 20:00:00,2024,1,20,Monday,0,0,Hanoi,Bridge,Severe,Storm
ACC-012612,15.4,4,2024-01-01 20:00:00,2024,1,20,Monday,0,0,Hai Phong,Intersection,Minor,Clear
ACC-013490,17.6,4,2024-01-01 20:00:00,2024,1,20,Monday,0,0,Nha Trang,Residential,Minor,Clear
ACC-023814,87.1,3,2024-01-01 20:00:00,2024,1,20,Monday,0,0,Hanoi,Residential,Severe,Clear
ACC-000146,23.1,4,2023-11-09 00:00:00,2023,11,0,Thursday,1,0,Hai Phong,Bridge,Minor,Rain
ACC-005199,39.0,4,2023-11-09 00:00:00,2023,11,0,Thursday,1,0,Nha Trang,Residential,Moderate,Clear
ACC-020094,36.2,1,2023-11-09 00:00:00,2023,11,0,Thursday,1,0,Hai Phong,Intersection,Minor,Clear
ACC-000147,38.7,1,2024-01-24 06:00:00,2024,1,6,Wednesday,0,0,Da Nang,Intersection,Moderate,Clear
ACC-013896,26.3,1,2024-01-24 06:00:00,2024,1,6,Wednesday,0,0,Hanoi,Residential,Minor,Clear
ACC-014897,11.8,1,2024-01-24 06:00:00,2024,1,6,Wednesday,0,0,Hanoi,Residential,Minor,Clear
ACC-020430,33.5,2,2024-01-24 06:00:00,2024,1,6,Wednesday,0,0,Da Nang,Residential,Moderate,Clear
ACC-023487,26.7,3,2024-01-24 06:00:00,2024,1,6,Wednesday,0,0,Ho Chi Minh City,Intersection,Minor,Storm
ACC-000148,18.8,2,2024-03-04 21:00:00,2024,3,21,Monday,0,0,Ho Chi Minh City,Residential,Moderate,Fog
ACC-025649,41.6,2,2024-03-04 21:00:00,2024,3,21,Monday,0,0,Da Nang,Bridge,Moderate,Clear
ACC-000149,16.8,1,2024-02-20 09:00:00,2024,2,9,Tuesday,0,0,Can Tho,Urban Street,Minor,Clear
ACC-010481,139.1,4,2024-02-20 09:00:00,2024,2,9,Tuesday,0,0,Nha Trang,Urban Street,Severe,Clear
ACC-022649,23.8,2,2024-02-20 09:00:00,2024,2,9,Tuesday,0,0,Ho Chi Minh City,Intersection,Minor,Rain
ACC-000150,40.3,2,2025-12-08 19:00:00,2025,12,19,Monday,0,0,Ho Chi Minh City,Urban Street,Moderate,Clear
ACC-002999,19.7,1,2025-12-08 19:00:00,2025,12,19,Monday,0,0,Hanoi,Highway,Minor,Fog
ACC-010764,18.9,1,2025-12-08 19:00:00,2025,12,19,Monday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-021913,8.7,2,2025-12-08 19:00:00,2025,12,19,Monday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-023808,26.2,1,2025-12-08 19:00:00,2025,12,19,Monday,0,0,Can Tho,Intersection,Moderate,Rain
ACC-000151,16.2,1,2025-10-04 18:00:00,2025,10,18,Saturday,0,1,Da Nang,Intersection,Minor,Rain
ACC-004653,9.2,1,2025-10-04 18:00:00,2025,10,18,Saturday,0,1,Nha Trang,Urban Street,Minor,Clear
ACC-000152,17.8,2,2023-08-06 17:00:00,2023,8,17,Sunday,0,1,Hai Phong,Urban Street,Minor,Rain
ACC-007889,23.1,4,2023-08-06 17:00:00,2023,8,17,Sunday,0,1,Nha Trang,Residential,Minor,Clear
ACC-011898,23.2,2,2023-08-06 17:00:00,2023,8,17,Sunday,0,1,Da Nang,Bridge,Moderate,Fog
ACC-012630,12.8,1,2023-08-06 17:00:00,2023,8,17,Sunday,0,1,Ho Chi Minh City,Urban Street,Minor,Storm
ACC-000153,75.0,3,2025-04-21 18:00:00,2025,4,18,Monday,0,0,Ho Chi Minh City,Highway,Severe,Rain
ACC-014582,13.5,2,2025-04-21 18:00:00,2025,4,18,Monday,0,0,Can Tho,Residential,Minor,Fog
ACC-024047,61.8,3,2025-04-21 18:00:00,2025,4,18,Monday,0,0,Hanoi,Intersection,Moderate,Clear
ACC-000154,88.8,3,2025-12-14 08:00:00,2025,12,8,Sunday,0,1,Ho Chi Minh City,Residential,Severe,Clear
ACC-000155,24.2,4,2024-04-22 17:00:00,2024,4,17,Monday,0,0,Can Tho,Intersection,Minor,Fog
ACC-004264,20.7,1,2024-04-22 17:00:00,2024,4,17,Monday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-008658,21.0,3,2024-04-22 17:00:00,2024,4,17,Monday,0,0,Hanoi,Highway,Minor,Clear
ACC-009390,27.8,3,2024-04-22 17:00:00,2024,4,17,Monday,0,0,Nha Trang,Intersection,Moderate,Clear
ACC-000156,112.5,1,2024-06-03 20:00:00,2024,6,20,Monday,0,0,Ho Chi Minh City,Residential,Severe,Clear
ACC-007078,16.9,4,2024-06-03 20:00:00,2024,6,20,Monday,0,0,Hanoi,Highway,Minor,Clear
ACC-021340,29.5,3,2024-06-03 20:00:00,2024,6,20,Monday,0,0,Nha Trang,Urban Street,Moderate,Clear
ACC-023815,21.4,1,2024-06-03 20:00:00,2024,6,20,Monday,0,0,Hai Phong,Bridge,Minor,Clear
ACC-000157,23.0,1,2025-10-19 17:00:00,2025,10,17,Sunday,0,1,Ho Chi Minh City,Intersection,Minor,Clear
ACC-022098,20.1,4,2025-10-19 17:00:00,2025,10,17,Sunday,0,1,Hanoi,Highway,Minor,Clear
ACC-000158,21.6,4,2023-02-10 07:00:00,2023,2,7,Friday,0,0,Hanoi,Residential,Minor,Clear
ACC-000159,11.8,4,2023-07-15 06:00:00,2023,7,6,Saturday,0,1,Hanoi,Bridge,Minor,Clear
ACC-010178,30.4,2,2023-07-15 06:00:00,2023,7,6,Saturday,0,1,Hanoi,Residential,Minor,Rain
ACC-000160,22.0,2,2024-10-14 03:00:00,2024,10,3,Monday,1,0,Hanoi,Intersection,Minor,Clear
ACC-013750,47.8,2,2024-10-14 03:00:00,2024,10,3,Monday,1,0,Hanoi,Residential,Moderate,Clear
ACC-000161,7.2,1,2025-03-02 18:00:00,2025,3,18,Sunday,0,1,Hai Phong,Residential,Minor,Rain
ACC-010189,18.1,2,2025-03-02 18:00:00,2025,3,18,Sunday,0,1,Hanoi,Intersection,Minor,Clear
ACC-012174,27.2,4,2025-03-02 18:00:00,2025,3,18,Sunday,0,1,Hanoi,Urban Street,Minor,Clear
ACC-000162,33.9,3,2024-11-04 03:00:00,2024,11,3,Monday,1,0,Hanoi,Residential,Moderate,Clear
ACC-012968,42.4,4,2024-11-04 03:00:00,2024,11,3,Monday,1,0,Hanoi,Bridge,Moderate,Fog
ACC-024727,19.2,4,2024-11-04 03:00:00,2024,11,3,Monday,1,0,Ho Chi Minh City,Urban Street,Minor,Clear
ACC-000163,43.4,1,2025-11-12 02:00:00,2025,11,2,Wednesday,1,0,Nha Trang,Residential,Moderate,Clear
ACC-013028,26.0,2,2025-11-12 02:00:00,2025,11,2,Wednesday,1,0,Nha Trang,Bridge,Minor,Clear
ACC-015240,11.0,2,2025-11-12 02:00:00,2025,11,2,Wednesday,1,0,Ho Chi Minh City,Bridge,Minor,Rain
ACC-016467,32.8,2,2025-11-12 02:00:00,2025,11,2,Wednesday,1,0,Ho Chi Minh City,Bridge,Moderate,Rain
ACC-000164,44.3,1,2025-12-10 10:00:00,2025,12,10,Wednesday,0,0,Hanoi,Residential,Moderate,Clear
ACC-018490,52.6,4,2025-12-10 10:00:00,2025,12,10,Wednesday,0,0,Ho Chi Minh City,Bridge,Moderate,Clear
ACC-000165,5.0,1,2024-03-04 12:00:00,2024,3,12,Monday,0,0,Hanoi,Residential,Minor,Fog
ACC-000166,114.1,4,2023-06-01 17:00:00,2023,6,17,Thursday,0,0,Nha Trang,Urban Street,Severe,Clear
ACC-007643,61.0,3,2023-06-01 17:00:00,2023,6,17,Thursday,0,0,Hanoi,Highway,Severe,Storm
ACC-010931,47.6,3,2023-06-01 17:00:00,2023,6,17,Thursday,0,0,Hanoi,Highway,Moderate,Clear
ACC-000167,18.2,1,2025-09-20 18:00:00,2025,9,18,Saturday,0,1,Ho Chi Minh City,Highway,Minor,Rain
ACC-006010,30.8,3,2025-09-20 18:00:00,2025,9,18,Saturday,0,1,Ho Chi Minh City,Highway,Moderate,Rain
ACC-018665,19.0,3,2025-09-20 18:00:00,2025,9,18,Saturday,0,1,Ho Chi Minh City,Highway,Minor,Clear
ACC-000168,20.5,3,2023-09-27 19:00:00,2023,9,19,Wednesday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-000169,82.1,2,2024-06-07 06:00:00,2024,6,6,Friday,0,0,Nha Trang,Highway,Severe,Clear
ACC-002785,22.5,3,2024-06-07 06:00:00,2024,6,6,Friday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-004824,46.3,4,2024-06-07 06:00:00,2024,6,6,Friday,0,0,Hanoi,Urban Street,Moderate,Rain
ACC-000170,96.6,4,2025-12-20 19:00:00,2025,12,19,Saturday,0,1,Ho Chi Minh City,Residential,Severe,Clear
ACC-007170,23.9,4,2025-12-20 19:00:00,2025,12,19,Saturday,0,1,Hanoi,Residential,Minor,Rain
ACC-013696,22.2,2,2025-12-20 19:00:00,2025,12,19,Saturday,0,1,Ho Chi Minh City,Highway,Minor,Clear
ACC-025613,55.6,1,2025-12-20 19:00:00,2025,12,19,Saturday,0,1,Da Nang,Bridge,Moderate,Clear
ACC-000171,21.9,4,2023-06-11 08:00:00,2023,6,8,Sunday,0,1,Can Tho,Intersection,Minor,Rain
ACC-000172,72.6,1,2023-10-02 01:00:00,2023,10,1,Monday,1,0,Ho Chi Minh City,Residential,Severe,Fog
ACC-008460,19.6,4,2023-10-02 01:00:00,2023,10,1,Monday,1,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-000173,23.7,2,2025-02-20 20:00:00,2025,2,20,Thursday,0,0,Hanoi,Urban Street,Minor,Rain
ACC-010826,11.5,3,2025-02-20 20:00:00,2025,2,20,Thursday,0,0,Ho Chi Minh City,Intersection,Minor,Storm
ACC-023228,27.4,4,2025-02-20 20:00:00,2025,2,20,Thursday,0,0,Hanoi,Highway,Moderate,Clear
ACC-023281,7.8,1,2025-02-20 20:00:00,2025,2,20,Thursday,0,0,Ho Chi Minh City,Urban Street,Moderate,Fog
ACC-000174,17.7,2,2024-11-27 17:00:00,2024,11,17,Wednesday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-023397,13.5,1,2024-11-27 17:00:00,2024,11,17,Wednesday,0,0,Ho Chi Minh City,Residential,Moderate,Clear
ACC-000175,28.6,2,2024-10-04 06:00:00,2024,10,6,Friday,0,0,Da Nang,Bridge,Minor,Clear
ACC-000325,39.3,2,2024-10-04 06:00:00,2024,10,6,Friday,0,0,Hanoi,Highway,Moderate,Clear
ACC-025809,79.7,3,2024-10-04 06:00:00,2024,10,6,Friday,0,0,Ho Chi Minh City,Highway,Fatal,Rain
ACC-000176,30.0,1,2023-02-16 11:00:00,2023,2,11,Thursday,0,0,Can Tho,Residential,Moderate,Clear
ACC-011936,15.0,1,2023-02-16 11:00:00,2023,2,11,Thursday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-000177,28.0,3,2023-12-09 06:00:00,2023,12,6,Saturday,0,1,Nha Trang,Bridge,Minor,Clear
ACC-000178,13.8,1,2024-12-02 15:00:00,2024,12,15,Monday,0,0,Hanoi,Urban Street,Minor,Clear
ACC-003230,64.4,1,2024-12-02 15:00:00,2024,12,15,Monday,0,0,Da Nang,Urban Street,Moderate,Clear
ACC-000179,51.2,3,2023-12-16 19:00:00,2023,12,19,Saturday,0,1,Hai Phong,Highway,Moderate,Clear
ACC-008043,12.8,3,2023-12-16 19:00:00,2023,12,19,Saturday,0,1,Hanoi,Residential,Minor,Clear
ACC-019795,22.9,3,2023-12-16 19:00:00,2023,12,19,Saturday,0,1,Ho Chi Minh City,Residential,Minor,Clear
ACC-000180,12.9,4,2024-11-06 12:00:00,2024,11,12,Wednesday,0,0,Hanoi,Residential,Minor,Clear
ACC-000181,45.0,2,2023-12-13 06:00:00,2023,12,6,Wednesday,0,0,Nha Trang,Intersection,Severe,Fog
ACC-000182,47.7,1,2023-04-04 19:00:00,2023,4,19,Tuesday,0,0,Da Nang,Bridge,Moderate,Clear
ACC-003838,20.3,1,2023-04-04 19:00:00,2023,4,19,Tuesday,0,0,Ho Chi Minh City,Highway,Minor,Clear
ACC-005854,14.2,1,2023-04-04 19:00:00,2023,4,19,Tuesday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-024637,16.5,1,2023-04-04 19:00:00,2023,4,19,Tuesday,0,0,Ho Chi Minh City,Intersection,Minor,Clear
ACC-000183,77.3,3,2023-03-24 21:00:00,2023,3,21,Friday,0,0,Ho Chi Minh City,Highway,Severe,Clear
ACC-017942,21.5,4,2023-03-24 21:00:00,2023,3,21,Friday,0,0,Hanoi,Urban Street,Minor,Fog
ACC-000184,54.7,1,2023-11-18 00:00:00,2023,11,0,Saturday,1,1,Da Nang,Highway,Moderate,Clear
ACC-003778,60.5,4,2023-11-18 00:00:00,2023,11,0,Saturday,1,1,Ho Chi Minh City,Urban Street,Moderate,Clear
ACC-005955,17.0,1,2023-11-18 00:00:00,2023,11,0,Saturday,1,1,Ho Chi Minh City,Intersection,Minor,Clear
ACC-011711,26.3,1,2023-11-18 00:00:00,2023,11,0,Saturday,1,1,Can Tho,Intersection,Minor,Clear
ACC-000185,48.2,2,2025-08-18 18:00:00,2025,8,18,Monday,0,0,Hanoi,Highway,Moderate,Clear
ACC-002243,14.4,4,2025-08-18 18:00:00,2025,8,18,Monday,0,0,Ho Chi Minh City,Residential,Minor,Clear
ACC-006926,31.4,1,2025-08-18 18:00:00,2025,8,18,Monday,0,0,Hanoi,Urban Street,Moderate,Clear
ACC-008538,12.6,2,2025-08-18 18:00:00,2025,8,18,Monday,0,0,Hai Phong,Intersection,Minor,Fog
ACC-000186,22.1,1,2024-09-25 18:00:00,2024,9,18,Wednesday,0,0,Can Tho,Residential,Minor,Rain
ACC-000187,199.6,1,2023-11-22 13:00:00,2023,11,13,Wednesday,0,0,Hanoi,Intersection,Fatal,Rain
ACC-002222,40.9,3,2023-11-22 13:00:00,2023,11,13,Wednesday,0,0,Hai Phong,Urban Street,Moderate,Clear
ACC-000188,47.4,1,2025-09-17 01:00:00,2025,9,1,Wednesday,1,0,Hai Phong,Intersection,Moderate,Clear
ACC-000189,54.6,2,2024-01-22 09:00:00,2024,1,9,Monday,0,0,Ho Chi Minh City,Intersection,Severe,Rain
ACC-012713,24.7,1,2024-01-22 09:00:00,2024,1,9,Monday,0,0,Hanoi,Highway,Minor,Clear
ACC-000190,46.9,4,2024-08-11 08:00:00,2024,8,8,Sunday,0,1,Hai Phong,Bridge,Moderate,Rain
ACC-002092,124.6,3,2024-08-11 08:00:00,2024,8,8,Sunday,0,1,Hanoi,Highway,Fatal,Clear
ACC-006791,59.9,4,2024-08-11 08:00:00,2024,8,8,Sunday,0,1,Hai Phong,Urban Street,Moderate,Clear
ACC-000191,30.6,3,2023-02-20 16:00:00,2023,2,16,Monday,0,0,Ho Chi Minh City,Bridge,Minor,Clear
ACC-010306,15.7,1,2023-02-20 16:00:00,2023,2,16,Monday,0,0,Ho Chi Minh City,Urban Street,Minor,Clear
