accident_id,accident_datetime,city,road_type,weather,severity,duration_minutes,is_night,vehicles_involved
ACC-000284,2023-06-09 19:00:00,Hai Phong,Urban Street,Rain,Severe,13.3,0,1
ACC-000285,2023-01-04 19:00:00,Ho Chi Minh City,Highway,Clear,Minor,23.8,0,4
ACC-000286,2025-12-07 03:00:00,Can Tho,Intersection,Rain,Moderate,50.4,1,3
ACC-000287,2025-11-04 20:00:00,Hanoi,Highway,Clear,Moderate,59.8,0,2
ACC-000288,2023-02-04 14:00:00,Ho Chi Minh City,Residential,Rain,Moderate,53.6,0,3
ACC-000289,2023-07-19 21:00:00,Hanoi,Bridge,Clear,Minor,28.5,0,2
ACC-000290,2025-01-20 16:00:00,Ho Chi Minh City,Intersection,Storm,Moderate,61.5,0,1
ACC-000291,2025-07-21 02:00:00,Ho Chi Minh City,Residential,Clear,Minor,18.1,1,2
ACC-000292,2024-12-20 02:00:00,Ho Chi Minh City,Residential,Clear,Severe,75.0,1,1
ACC-000293,2024-01-20 06:00:00,Nha Trang,Urban Street,Clear,Fatal,92.1,0,3
ACC-000294,2024-05-04 23:00:00,Hanoi,Bridge,Clear,Moderate,20.7,1,2
ACC-000295,2023-12-16 06:00:00,Da Nang,Urban Street,Rain,Minor,28.1,0,4
ACC-000296,2025-02-18 02:00:00,Da Nang,Bridge,Rain,Minor,10.3,1,1
ACC-000297,2023-12-17 22:00:00,Hai Phong,Bridge,Clear,Severe,59.1,1,3
ACC-000298,2025-12-16 17:00:00,Ho Chi Minh City,Residential,Clear,Severe,114.3,0,2
ACC-000299,2024-07-02 09:00:00,Da Nang,Bridge,Clear,Moderate,48.8,0,4
ACC-000300,2025-10-26 20:00:00,Ho Chi Minh City,Intersection,Clear,Minor,26.0,0,1
ACC-000301,2025-02-04 04:00:00,Da Nang,Highway,Clear,Minor,22.5,1,1
ACC-000302,2023-03-21 00:00:00,Ho Chi Minh City,Bridge,Storm,Minor,18.0,1,1
ACC-000303,2025-07-23 19:00:00,Ho Chi Minh City,Urban Street,Clear,Severe,78.4,0,1
ACC-000304,2024-08-19 17:00:00,Ho Chi Minh City,Intersection,Rain,Severe,117.1,0,1
ACC-000305,2025-11-15 02:00:00,Da Nang,Intersection,Rain,Minor,21.0,1,1
ACC-000306,2023-01-09 06:00:00,Hai Phong,Residential,Rain,Minor,29.7,0,3
ACC-000307,2025-03-02 01:00:00,Da Nang,Bridge,Rain,Moderate,41.5,1,4
ACC-000308,2025-08-22 07:00:00,Hanoi,Urban Street,Clear,Minor,24.9,0,3
ACC-000309,2023-03-02 11:00:00,Ho Chi Minh City,Highway,Rain,Minor,21.1,0,2
ACC-000310,2024-07-01 00:00:00,Can Tho,Highway,Clear,Minor,17.3,1,2
ACC-000311,2025-06-20 06:00:00,Hai Phong,Bridge,Clear,Fatal,147.0,0,2
ACC-000312,2024-08-24 00:00:00,Hanoi,Bridge,Rain,Moderate,46.7,1,1
ACC-000313,2024-10-01 06:00:00,Hanoi,Intersection,Rain,Minor,17.7,0,2
ACC-000314,2024-09-04 19:00:00,Hai Phong,Bridge,Clear,Moderate,45.4,0,3
ACC-000315,2024-12-10 19:00:00,Hanoi,Highway,Clear,Minor,21.8,0,2
ACC-000316,2025-11-20 04:00:00,Hanoi,Highway,Clear,Minor,27.9,1,2
ACC-000317,2025-08-11 07:00:00,Hanoi,Highway,Rain,Moderate,63.4,0,1
ACC-000318,2025-04-14 03:00:00,Hanoi,Urban Street,Rain,Minor,23.6,1,3
ACC-000319,2023-12-27 14:00:00,Hanoi,Residential,Clear,Moderate,49.1,0,3
ACC-000320,2024-09-19 12:00:00,Hanoi,Intersection,Clear,Minor,21.2,0,2
ACC-000321,2025-07-14 02:00:00,Ho Chi Minh City,Highway,Clear,Moderate,48.5,1,4
ACC-000322,2024-02-23 11:00:00,Da Nang,Urban Street,Clear,Minor,19.5,0,1
ACC-000323,2025-12-17 21:00:00,Hanoi,Urban Street,Rain,Minor,18.2,0,2
ACC-000324,2024-01-07 15:00:00,Hai Phong,Intersection,Rain,Moderate,49.4,0,3
ACC-000325,2024-10-04 06:00:00,Hanoi,Highway,Clear,Moderate,39.3,0,2
ACC-000326,2025-10-26 00:00:00,Da Nang,Urban Street,Rain,Severe,74.0,1,4
ACC-000327,2024-11-04 19:00:00,Ho Chi Minh City,Urban Street,Clear,Severe,75.6,0,3
ACC-000328,2024-04-10 02:00:00,Hai Phong,Residential,Rain,Fatal,198.8,1,1
ACC-000329,2024-09-04 23:00:00,Hai Phong,Intersection,Clear,Minor,19.7,1,1
ACC-000330,2023-05-16 02:00:00,Ho Chi Minh City,Urban Street,Fog,Severe,112.4,1,3
ACC-000331,2023-11-25 19:00:00,Ho Chi Minh City,Intersection,Clear,Minor,20.2,0,4
ACC-000332,2023-09-15 10:00:00,Can Tho,Highway,Clear,Minor,24.8,0,2
ACC-000333,2024-11-16 12:00:00,Hanoi,Bridge,Clear,Moderate,65.4,0,2
ACC-000334,2023-03-16 17:00:00,Hanoi,Bridge,Rain,Moderate,70.6,0,1
ACC-000335,2025-03-01 19:00:00,Ho Chi Minh City,Bridge,Clear,Minor,22.4,0,2
ACC-000336,2024-05-16 01:00:00,Hanoi,Residential,Clear,Moderate,46.0,1,1
ACC-000337,2025-01-26 13:00:00,Can Tho,Intersection,Clear,Minor,22.4,0,2
ACC-000338,2025-05-09 09:00:00,Can Tho,Highway,Clear,Moderate,47.2,0,2
ACC-000339,2023-07-11 05:00:00,Da Nang,Intersection,Clear,Fatal,228.7,1,2
ACC-000340,2025-09-26 18:00:00,Hanoi,Residential,Rain,Minor,26.7,0,2
ACC-000341,2023-10-27 18:00:00,Ho Chi Minh City,Highway,Clear,Severe,87.9,0,4
ACC-000342,2024-03-13 19:00:00,Ho Chi Minh City,Intersection,Fog,Minor,19.9,0,3
ACC-000343,2023-03-05 02:00:00,Hanoi,Intersection,Clear,Moderate,95.4,1,3
ACC-000344,2023-09-13 00:00:00,Ho Chi Minh City,Urban Street,Clear,Severe,62.2,1,1
ACC-000345,2023-11-04 08:00:00,Ho Chi Minh City,Urban Street,Rain,Severe,84.1,0,1
ACC-000346,2025-12-07 20:00:00,Nha Trang,Residential,Rain,Minor,16.5,0,2
ACC-000347,2025-01-14 17:00:00,Ho Chi Minh City,Intersection,Rain,Severe,105.9,0,3
ACC-000348,2023-05-03 20:00:00,Da Nang,Intersection,Storm,Minor,20.1,0,1
ACC-000349,2023-11-23 00:00:00,Hanoi,Intersection,Clear,Moderate,36.6,1,4
ACC-000350,2025-02-22 17:00:00,Hai Phong,Residential,Clear,Minor,27.5,0,4
ACC-000351,2023-10-13 18:00:00,Da Nang,Urban Street,Clear,Moderate,48.0,0,3
ACC-000352,2024-04-22 05:00:00,Nha Trang,Urban Street,Rain,Moderate,44.1,1,2
ACC-000353,2025-08-24 00:00:00,Nha Trang,Intersection,Clear,Severe,94.3,1,2
ACC-000354,2023-11-04 05:00:00,Hanoi,Bridge,Clear,Minor,11.0,1,1
ACC-000355,2023-12-22 07:00:00,Hanoi,Bridge,Rain,Moderate,54.1,0,1
ACC-000356,2025-10-14 11:00:00,Da Nang,Highway,Clear,Minor,9.0,0,1
ACC-000357,2025-11-24 17:00:00,Hai Phong,Intersection,Clear,Severe,67.5,0,2
ACC-000358,2025-01-05 00:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,50.5,1,3
ACC-000359,2024-04-27 03:00:00,Ho Chi Minh City,Bridge,Clear,Minor,12.0,1,2
ACC-000360,2025-08-18 20:00:00,Ho Chi Minh City,Intersection,Rain,Minor,20.2,0,1
ACC-000361,2024-07-23 08:00:00,Ho Chi Minh City,Highway,Clear,Minor,21.9,0,3
ACC-000362,2023-01-24 17:00:00,Ho Chi Minh City,Intersection,Clear,Severe,98.8,0,4
ACC-000363,2023-07-27 17:00:00,Hai Phong,Bridge,Clear,Minor,26.6,0,3
ACC-000364,2023-03-18 03:00:00,Hai Phong,Residential,Clear,Minor,14.2,1,4
ACC-000365,2025-04-09 17:00:00,Hanoi,Intersection,Fog,Minor,14.3,0,4
ACC-000366,2025-11-10 19:00:00,Hanoi,Intersection,Rain,Minor,28.2,0,4
ACC-000367,2024-08-16 18:00:00,Hanoi,Urban Street,Storm,Minor,20.9,0,4
ACC-000368,2024-05-16 17:00:00,Hanoi,Urban Street,Clear,Moderate,50.3,0,2
ACC-000369,2025-04-11 00:00:00,Ho Chi Minh City,Highway,Rain,Severe,62.9,1,4
ACC-000370,2024-08-17 13:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,44.8,0,1
ACC-000371,2024-03-16 07:00:00,Can Tho,Highway,Rain,Minor,20.5,0,1
ACC-000372,2023-02-21 11:00:00,Hanoi,Intersection,Rain,Severe,76.2,0,2
ACC-000373,2023-11-26 02:00:00,Hanoi,Residential,Rain,Moderate,46.9,1,4
ACC-000374,2025-08-24 02:00:00,Hanoi,Bridge,Rain,Severe,97.6,1,3
ACC-000375,2023-02-09 08:00:00,Can Tho,Bridge,Clear,Moderate,66.7,0,1
ACC-000376,2025-03-14 01:00:00,Da Nang,Bridge,Rain,Minor,11.6,1,1
ACC-000377,2023-02-23 16:00:00,Ho Chi Minh City,Residential,Clear,Severe,94.6,0,4
ACC-000378,2023-01-11 23:00:00,Hanoi,Highway,Clear,Minor,20.6,1,4
ACC-000379,2025-12-21 01:00:00,Ho Chi Minh City,Residential,Clear,Minor,25.5,1,2
ACC-000380,2023-11-07 17:00:00,Can Tho,Urban Street,Clear,Minor,19.0,0,3
ACC-000381,2023-03-02 23:00:00,Da Nang,Highway,Fog,Moderate,43.1,1,2
ACC-000382,2023-10-13 18:00:00,Ho Chi Minh City,Intersection,Clear,Minor,18.2,0,4
ACC-000383,2025-08-11 09:00:00,Hai Phong,Bridge,Clear,Moderate,48.9,0,4
ACC-000384,2025-06-23 16:00:00,Ho Chi Minh City,Highway,Fog,Moderate,39.5,0,4
ACC-000385,2024-03-13 21:00:00,Can Tho,Urban Street,Rain,Moderate,44.4,0,4
ACC-000386,2024-05-16 19:00:00,Hanoi,Urban Street,Clear,Minor,15.0,0,2
ACC-000387,2024-12-05 21:00:00,Ho Chi Minh City,Residential,Clear,Minor,16.7,0,3
ACC-000388,2023-12-15 06:00:00,Da Nang,Intersection,Clear,Minor,19.9,0,3
ACC-000389,2025-11-08 11:00:00,Hanoi,Urban Street,Clear,Minor,18.0,0,4
ACC-000390,2025-10-18 07:00:00,Ho Chi Minh City,Bridge,Clear,Minor,13.1,0,3
ACC-000391,2024-05-24 06:00:00,Da Nang,Bridge,Rain,Minor,30.1,0,1
ACC-000392,2023-09-16 17:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,41.4,0,3
ACC-000393,2024-02-14 06:00:00,Da Nang,Bridge,Fog,Minor,20.7,0,1
ACC-000394,2023-02-01 19:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,20.6,0,2
ACC-000395,2024-11-09 08:00:00,Da Nang,Urban Street,Clear,Minor,16.6,0,1
ACC-000396,2024-10-12 12:00:00,Hanoi,Bridge,Rain,Minor,26.4,0,2
ACC-000397,2025-03-26 18:00:00,Hanoi,Intersection,Clear,Minor,26.8,0,1
ACC-000398,2024-10-23 07:00:00,Ho Chi Minh City,Residential,Rain,Minor,21.4,0,4
ACC-000399,2023-01-21 02:00:00,Ho Chi Minh City,Bridge,Clear,Minor,24.0,1,1
ACC-000400,2025-11-20 10:00:00,Nha Trang,Bridge,Storm,Minor,14.0,0,2
ACC-000401,2023-06-05 19:00:00,Da Nang,Urban Street,Clear,Minor,14.2,0,4
ACC-000402,2023-07-07 18:00:00,Can Tho,Residential,Rain,Severe,66.5,0,1
ACC-000403,2025-09-16 00:00:00,Hanoi,Residential,Clear,Minor,21.5,1,2
ACC-000404,2025-05-05 21:00:00,Nha Trang,Urban Street,Clear,Minor,19.2,0,3
ACC-000405,2025-05-08 06:00:00,Can Tho,Residential,Rain,Minor,17.8,0,4
ACC-000406,2024-11-02 09:00:00,Hanoi,Intersection,Rain,Severe,50.7,0,1
ACC-000407,2024-01-27 07:00:00,Hanoi,Bridge,Clear,Minor,22.5,0,4
ACC-000408,2024-02-24 01:00:00,Ho Chi Minh City,Residential,Clear,Minor,17.2,1,3
ACC-000409,2025-05-13 17:00:00,Nha Trang,Bridge,Clear,Minor,10.4,0,1
ACC-000410,2023-10-13 00:00:00,Ho Chi Minh City,Highway,Clear,Minor,5.2,1,2
ACC-000411,2025-02-05 01:00:00,Ho Chi Minh City,Urban Street,Rain,Fatal,118.0,1,2
ACC-000412,2024-05-15 06:00:00,Hai Phong,Bridge,Clear,Minor,24.7,0,3
ACC-000413,2024-02-13 17:00:00,Ho Chi Minh City,Residential,Rain,Fatal,162.4,0,4
ACC-000414,2023-12-12 13:00:00,Ho Chi Minh City,Bridge,Clear,Minor,30.7,0,1
ACC-000415,2025-11-06 11:00:00,Hanoi,Urban Street,Clear,Minor,19.1,0,3
ACC-000416,2025-10-22 22:00:00,Hai Phong,Intersection,Clear,Severe,56.0,1,4
ACC-000417,2025-11-15 22:00:00,Da Nang,Bridge,Clear,Minor,21.3,1,1
ACC-000418,2023-04-24 20:00:00,Hanoi,Intersection,Clear,Moderate,39.5,0,3
ACC-000419,2025-10-04 21:00:00,Da Nang,Highway,Clear,Minor,22.7,0,2
ACC-000420,2023-02-16 18:00:00,Can Tho,Urban Street,Clear,Minor,27.9,0,3
ACC-000421,2023-09-20 09:00:00,Da Nang,Intersection,Rain,Moderate,44.9,0,4
ACC-000422,2023-05-03 17:00:00,Da Nang,Residential,Rain,Minor,23.3,0,1
ACC-000423,2023-07-07 10:00:00,Nha Trang,Intersection,Clear,Moderate,48.4,0,4
ACC-000424,2023-12-14 20:00:00,Da Nang,Bridge,Rain,Fatal,134.9,0,2
ACC-000425,2024-12-01 00:00:00,Da Nang,Bridge,Clear,Severe,9.9,1,3
ACC-000426,2025-11-01 05:00:00,Hanoi,Highway,Clear,Moderate,18.0,1,1
ACC-000427,2024-01-21 06:00:00,Can Tho,Residential,Rain,Moderate,41.2,0,1
ACC-000428,2023-04-25 17:00:00,Hanoi,Bridge,Storm,Severe,85.2,0,4
ACC-000429,2024-03-14 22:00:00,Ho Chi Minh City,Highway,Storm,Minor,11.0,1,1
ACC-000430,2024-04-23 01:00:00,Da Nang,Urban Street,Rain,Minor,26.1,1,2
ACC-000431,2025-01-09 21:00:00,Hanoi,Highway,Fog,Moderate,63.9,0,1
ACC-000432,2025-09-08 17:00:00,Hanoi,Highway,Clear,Minor,18.0,0,1
ACC-000433,2025-05-20 07:00:00,Nha Trang,Highway,Clear,Minor,10.7,0,1
ACC-000434,2023-10-08 08:00:00,Ho Chi Minh City,Intersection,Clear,Severe,59.3,0,2
ACC-000435,2024-06-12 20:00:00,Da Nang,Highway,Clear,Minor,30.9,0,4
ACC-000436,2024-09-26 16:00:00,Ho Chi Minh City,Bridge,Clear,Minor,18.3,0,4
ACC-000437,2023-04-15 06:00:00,Hanoi,Urban Street,Clear,Moderate,29.8,0,1
ACC-000438,2023-01-19 02:00:00,Can Tho,Residential,Clear,Moderate,46.4,1,1
ACC-000439,2025-09-26 20:00:00,Ho Chi Minh City,Residential,Clear,Minor,18.0,0,3
ACC-000440,2023-08-20 20:00:00,Ho Chi Minh City,Residential,Clear,Moderate,25.3,0,4
ACC-000441,2025-12-19 14:00:00,Da Nang,Bridge,Rain,Minor,22.7,0,3
ACC-000442,2024-02-22 17:00:00,Hai Phong,Highway,Clear,Fatal,98.7,0,3
ACC-000443,2025-10-16 20:00:00,Ho Chi Minh City,Urban Street,Rain,Moderate,52.8,0,1
ACC-000444,2025-07-18 04:00:00,Hai Phong,Urban Street,Clear,Moderate,44.0,1,2
ACC-000445,2023-05-16 03:00:00,Hanoi,Intersection,Rain,Minor,14.4,1,1
ACC-000446,2023-02-27 12:00:00,Nha Trang,Intersection,Clear,Moderate,61.1,0,3
ACC-000447,2023-02-20 08:00:00,Da Nang,Highway,Clear,Severe,51.9,0,2
ACC-000448,2023-06-16 07:00:00,Hanoi,Urban Street,Clear,Minor,26.8,0,3
ACC-000449,2024-10-06 09:00:00,Hanoi,Intersection,Clear,Minor,21.8,0,4
ACC-000450,2023-11-24 06:00:00,Hai Phong,Residential,Clear,Minor,17.9,0,3
ACC-000451,2025-04-16 09:00:00,Hanoi,Residential,Clear,Moderate,61.1,0,4
ACC-000452,2023-02-05 00:00:00,Ho Chi Minh City,Residential,Fog,Minor,11.5,1,3
ACC-000453,2024-06-02 18:00:00,Hanoi,Highway,Clear,Minor,23.9,0,1
ACC-000454,2023-01-18 17:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,6.6,0,4
ACC-000455,2024-02-23 14:00:00,Hanoi,Urban Street,Clear,Minor,31.8,0,2
ACC-000456,2023-07-19 18:00:00,Hai Phong,Highway,Clear,Minor,25.0,0,4
ACC-000457,2023-11-06 23:00:00,Can Tho,Urban Street,Clear,Minor,18.5,1,3
ACC-000458,2024-04-13 20:00:00,Ho Chi Minh City,Residential,Clear,Minor,18.2,0,2
ACC-000459,2024-04-06 14:00:00,Hai Phong,Bridge,Rain,Moderate,52.2,0,4
ACC-000460,2024-05-03 04:00:00,Hanoi,Highway,Clear,Minor,25.9,1,2
ACC-000461,2025-12-26 09:00:00,Hanoi,Urban Street,Clear,Moderate,44.8,0,3
ACC-000462,2023-04-13 14:00:00,Hanoi,Bridge,Rain,Minor,7.0,0,3
ACC-000463,2025-12-27 03:00:00,Ho Chi Minh City,Residential,Clear,Minor,22.9,1,4
ACC-000464,2023-02-21 08:00:00,Hanoi,Highway,Clear,Minor,24.8,0,4
ACC-000465,2023-05-17 20:00:00,Nha Trang,Intersection,Clear,Minor,27.9,0,2
ACC-000466,2025-02-20 18:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,41.1,0,3
ACC-000467,2024-09-06 09:00:00,Can Tho,Bridge,Rain,Moderate,40.5,0,2
ACC-000468,2023-07-12 13:00:00,Ho Chi Minh City,Intersection,Rain,Minor,20.2,0,2
ACC-000469,2025-11-23 10:00:00,Hanoi,Bridge,Rain,Moderate,48.2,0,4
ACC-000470,2025-08-07 20:00:00,Da Nang,Urban Street,Rain,Minor,18.3,0,1
ACC-000471,2024-05-17 00:00:00,Da Nang,Bridge,Clear,Minor,14.8,1,2
ACC-000472,2023-12-25 19:00:00,Hanoi,Intersection,Clear,Moderate,60.9,0,1
ACC-000473,2025-11-27 01:00:00,Ho Chi Minh City,Bridge,Rain,Moderate,42.2,1,4
ACC-000474,2023-02-08 22:00:00,Da Nang,Bridge,Rain,Moderate,51.8,1,1
ACC-000475,2023-09-05 21:00:00,Ho Chi Minh City,Highway,Clear,Moderate,55.1,0,1
ACC-000476,2025-03-25 18:00:00,Ho Chi Minh City,Residential,Fog,Moderate,40.3,0,1
ACC-000477,2025-01-15 17:00:00,Hai Phong,Bridge,Clear,Minor,14.5,0,3
ACC-000478,2024-03-16 22:00:00,Hanoi,Highway,Clear,Minor,15.0,1,1
ACC-000479,2025-04-05 20:00:00,Hanoi,Urban Street,Clear,Moderate,49.9,0,3
ACC-000480,2024-05-08 15:00:00,Hanoi,Highway,Rain,Minor,17.9,0,2
ACC-000481,2024-10-23 00:00:00,Hanoi,Residential,Clear,Minor,24.2,1,2
ACC-000482,2024-02-27 18:00:00,Da Nang,Residential,Rain,Severe,86.0,0,4
ACC-000483,2024-10-19 06:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,19.2,0,4
ACC-000484,2024-05-03 15:00:00,Hanoi,Urban Street,Storm,Minor,17.0,0,2
ACC-000485,2023-08-08 21:00:00,Da Nang,Urban Street,Clear,Minor,12.9,0,1
ACC-000486,2024-01-06 18:00:00,Hai Phong,Residential,Rain,Minor,29.4,0,2
ACC-000487,2025-01-01 17:00:00,Nha Trang,Bridge,Clear,Moderate,53.9,0,3
ACC-000488,2024-09-15 20:00:00,Da Nang,Urban Street,Clear,Severe,121.3,0,1
ACC-000489,2025-07-22 06:00:00,Can Tho,Bridge,Storm,Minor,18.7,0,4
ACC-000490,2024-09-04 16:00:00,Ho Chi Minh City,Highway,Rain,Minor,15.5,0,2
ACC-000491,2023-09-09 03:00:00,Hanoi,Bridge,Clear,Minor,15.5,1,4
ACC-000492,2024-04-16 14:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,25.8,0,2
ACC-000493,2024-06-06 19:00:00,Da Nang,Intersection,Rain,Fatal,184.3,0,3
ACC-000494,2025-06-27 22:00:00,Nha Trang,Intersection,Clear,Severe,87.3,1,2
ACC-000495,2025-07-03 01:00:00,Can Tho,Residential,Clear,Minor,30.5,1,2
ACC-000496,2024-06-24 07:00:00,Ho Chi Minh City,Intersection,Fog,Minor,29.1,0,4
ACC-000497,2023-08-10 22:00:00,Hanoi,Residential,Clear,Moderate,49.2,1,2
ACC-000498,2025-03-21 07:00:00,Can Tho,Bridge,Clear,Minor,22.4,0,1
ACC-000499,2024-04-15 23:00:00,Can Tho,Intersection,Clear,Moderate,36.8,1,3
ACC-000500,2024-05-21 17:00:00,Ho Chi Minh City,Bridge,Clear,Fatal,216.9,0,2
ACC-000501,2024-04-04 00:00:00,Ho Chi Minh City,Residential,Fog,Minor,18.3,1,4
ACC-000502,2023-12-08 10:00:00,Hai Phong,Intersection,Fog,Minor,16.1,0,3
ACC-000503,2024-05-26 23:00:00,Hai Phong,Urban Street,Clear,Minor,21.5,1,1
ACC-000504,2024-11-08 05:00:00,Can Tho,Highway,Rain,Minor,11.0,1,4
ACC-000505,2024-05-27 17:00:00,Nha Trang,Intersection,Fog,Minor,16.1,0,3
ACC-000506,2024-08-25 08:00:00,Hai Phong,Residential,Rain,Severe,111.2,0,1
ACC-000507,2023-06-06 13:00:00,Hanoi,Urban Street,Clear,Minor,16.0,0,3
ACC-000508,2025-02-05 20:00:00,Nha Trang,Intersection,Rain,Minor,24.7,0,3
ACC-000509,2023-07-23 08:00:00,Hanoi,Residential,Clear,Minor,23.7,0,4
ACC-000510,2025-09-17 02:00:00,Ho Chi Minh City,Bridge,Clear,Minor,16.7,1,4
ACC-000511,2023-12-19 22:00:00,Ho Chi Minh City,Intersection,Clear,Moderate,37.7,1,3
ACC-000512,2023-11-06 20:00:00,Hanoi,Intersection,Clear,Fatal,166.5,0,3
ACC-000513,2023-11-13 10:00:00,Hanoi,Highway,Storm,Moderate,7.3,0,2
ACC-000514,2025-11-01 06:00:00,Hanoi,Residential,Rain,Minor,15.2,0,3
ACC-000515,2023-03-06 08:00:00,Hai Phong,Bridge,Rain,Moderate,49.6,0,4
ACC-000516,2023-02-08 10:00:00,Hanoi,Highway,Clear,Moderate,52.1,0,3
ACC-000517,2025-04-07 05:00:00,Hanoi,Bridge,Clear,Moderate,63.4,1,3
ACC-000518,2023-08-25 17:00:00,Can Tho,Residential,Rain,Minor,10.3,0,3
ACC-000519,2024-07-07 13:00:00,Da Nang,Highway,Clear,Minor,17.3,0,2
ACC-000520,2023-12-05 01:00:00,Da Nang,Residential,Rain,Severe,119.4,1,1
ACC-000521,2025-12-16 12:00:00,Ho Chi Minh City,Urban Street,Rain,Moderate,50.7,0,1
ACC-000522,2024-02-21 14:00:00,Can Tho,Residential,Rain,Minor,18.6,0,3
ACC-000523,2025-12-21 17:00:00,Can Tho,Residential,Rain,Moderate,39.0,0,4
ACC-000524,2024-12-22 06:00:00,Hanoi,Bridge,Fog,Minor,36.3,0,1
ACC-000525,2024-12-18 11:00:00,Nha Trang,Intersection,Clear,Minor,18.9,0,3
ACC-000526,2023-04-18 02:00:00,Da Nang,Intersection,Fog,Severe,106.9,1,4
ACC-000527,2023-10-05 09:00:00,Ho Chi Minh City,Urban Street,Rain,Severe,94.1,0,4
ACC-000528,2023-02-20 17:00:00,Nha Trang,Bridge,Clear,Minor,27.0,0,2
ACC-000529,2023-11-27 12:00:00,Hanoi,Intersection,Clear,Minor,19.1,0,1
ACC-000530,2025-11-08 04:00:00,Hanoi,Residential,Rain,Minor,20.9,1,1
ACC-000531,2025-09-13 18:00:00,Da Nang,Highway,Clear,Moderate,42.7,0,2
ACC-000532,2023-05-09 10:00:00,Ho Chi Minh City,Residential,Rain,Moderate,6.9,0,3
ACC-000533,2023-03-19 00:00:00,Hanoi,Bridge,Clear,Severe,76.7,1,3
ACC-000534,2023-02-05 11:00:00,Ho Chi Minh City,Bridge,Fog,Minor,19.3,0,3
ACC-000535,2025-05-26 05:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,27.4,1,2
ACC-000536,2024-07-11 02:00:00,Hanoi,Highway,Clear,Moderate,48.5,1,2
ACC-000537,2024-05-12 12:00:00,Ho Chi Minh City,Bridge,Rain,Minor,19.1,0,4
ACC-000538,2024-08-26 22:00:00,Hanoi,Highway,Rain,Moderate,56.5,1,3
ACC-000539,2023-11-17 10:00:00,Hanoi,Urban Street,Clear,Minor,25.4,0,2
ACC-000540,2024-12-14 12:00:00,Ho Chi Minh City,Highway,Clear,Minor,19.5,0,1
ACC-000541,2023-08-03 05:00:00,Hanoi,Urban Street,Clear,Minor,29.2,1,3
ACC-000542,2025-09-26 03:00:00,Hai Phong,Intersection,Rain,Minor,27.7,1,2
ACC-000543,2023-03-11 19:00:00,Da Nang,Intersection,Rain,Moderate,55.2,0,3
ACC-000544,2024-01-22 12:00:00,Hanoi,Residential,Rain,Moderate,46.7,0,3
ACC-000545,2023-12-21 17:00:00,Ho Chi Minh City,Bridge,Rain,Minor,18.4,0,4
ACC-000546,2025-07-23 11:00:00,Ho Chi Minh City,Urban Street,Clear,Minor,13.8,0,3
ACC-000547,2023-09-07 09:00:00,Ho Chi Minh City,Highway,Clear,Minor,17.2,0,3
ACC-000548,2024-11-07 18:00:00,Da Nang,Urban Street,Clear,Moderate,32.0,0,2
ACC-000549,2023-10-22 19:00:00,Ho Chi Minh City,Bridge,Clear,Moderate,46.9,0,4
ACC-000550,2023-01-20 19:00:00,Da Nang,Bridge,Clear,Moderate,37.1,0,1
ACC-000551,2023-03-12 23:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,53.7,1,3
ACC-000552,2023-10-15 04:00:00,Hai Phong,Urban Street,Fog,Minor,21.0,1,3
ACC-000553,2024-03-23 23:00:00,Hanoi,Residential,Clear,Moderate,24.7,1,3
ACC-000554,2023-06-23 01:00:00,Ho Chi Minh City,Bridge,Storm,Minor,12.8,1,1
ACC-000555,2023-03-19 16:00:00,Ho Chi Minh City,Urban Street,Clear,Moderate,39.1,0,4
ACC-000556,2023-03-24 06:00:00,Ho Chi Minh City,Bridge,Clear,Minor,24.8,0,2
ACC-000557,2025-10-12 18:00:00,Ho Chi Minh City,Urban Street,Fog,Moderate,57.3,0,4
ACC-000558,2025-06-06 07:00:00,Ho Chi Minh City,Residential,Clear,Minor,29.4,0,1
ACC-000559,2024-01-18 18:00:00,Hai Phong,Urban Street,Clear,Minor,19.6,0,1
ACC-000560,2024-01-04 09:00:00,Ho Chi Minh City,Bridge,Rain,Minor,15.7,0,1
ACC-000561,2025-04-26 00:00:00,Hanoi,Bridge,Rain,Moderate,25.4,1,1
ACC-000562,2024-04-12 02:00:00,Nha Trang,Urban Street,Rain,Moderate,63.8,1,1
ACC-000563,2025-05-12 18:00:00,Ho Chi Minh City,Bridge,Clear,Minor,21.5,0,3
ACC-000564,2024-08-09 08:00:00,Ho Chi Minh City,Highway,Clear,Moderate,38.3,0,4
ACC-000565,2024-11-23 23:00:00,Hai Phong,Residential,Clear,Severe,56.3,1,2
ACC-000566,2023-11-14 22:00:00,Ho Chi Minh City,Residential,Clear,Minor,25.6,1,3
ACC-000567,2023-11-14 15:00:00,Ho Chi Minh City,Intersection,Rain,Fatal,74.0,0,3
ACC-000568,2023-10-04 17:00:00,Hai Phong,Bridge,Fog,Severe,89.8,0,1
